assetUid,parentAssetUid,longitude,latitude,street_address
458a85b3-6782-49aa-abb7-e3b96da95676,6f286d15-4ab4-4573-9619-2a55d2d9a481,-117.16194009999998,32.716506800000005,1001 Third Ave  San Diego  CA 92101 
0b3fa771-ff4b-4fc7-afe1-0a384f5dbeb8,7e4205dd-8844-45f5-ae56-aae2aae17e76,-117.1627277,32.71047606,200 Island Ave  San Diego  CA 92101 
c86d22e6-6f1d-4e39-a9d0-9293df8dcc24,c00cd01f-c8e1-48dd-b0c2-51bf3de754ee,-117.1711886,32.72368768,1905 Pacific Hwy  San Diego  CA 92101 
f66951f8-3ac8-4f56-9e95-1822a1ac4aa0,52265ea7-0b5a-4f47-b6a1-f1149a26404d,-117.1588383,32.71354498,789 Sixth Ave  San Diego  CA 92101 
bbc7368a-2106-44a1-9c8d-e4e2dfe8cfa7,906b16bb-6227-4646-a429-1143d6459014,-117.1559928,32.71164862,908 Market St  San Diego  CA 92101 
56da1bbc-de7f-45ad-b2ca-3957d9752a63,645be7d5-d072-45d4-acd8-3c038734c576,-117.1649837,32.71156309,205 Market St  San Diego  CA 92101 
38e26961-6cba-4583-a7a2-f9033acb8792,0fc18709-cc96-488e-88c0-9595d34d1aec,-117.1549344,32.7146149,1045 E St  San Diego  CA 92101 
73ff8296-429c-471f-9c44-57249c14e9be,a553e66e-4b82-4494-a5cd-feb7cacd7ed1,-117.1665915,32.71850437,1220 State St  San Diego  CA 92101 
59a5a918-32d5-4f45-bd0d-68edff44ba4b,e04337b0-ab11-49c3-83ad-fe454413ca47,-117.1620998,32.71849267,1252 Third Ave  San Diego  CA 92101 
d1d452f5-711f-47e3-be3f-f1d12d717bb7,8084ea03-4dda-4c6d-9fe3-3430f79508d5,-117.1627758,32.71117907,44 2nd Ave  San Diego  CA 92101 
077e75d2-24ab-4f73-b0b7-567cc889cd4c,870d87f9-6580-42db-bc7b-eaac4bcbdaf4,-117.1604949,32.72207095,498 Cedar St  San Diego  CA 92101 
d100cf4c-3efb-493e-ae49-ba2d39cdfbc6,e9c8e40c-16c2-4208-83f6-2c1195328b28,-117.1683477,32.71229576,610 India St  San Diego  CA 92101 
083ea2b1-0b82-4c5a-a620-db0ca3808a59,effe7c7e-4722-4f8d-9c3f-558aefa101ab,-117.157103,32.70948449,808 J St  San Diego  CA 92101 
46be7cfa-2f64-4485-a24f-9e3e5eeba636,083e4fb0-4e67-4e31-84a5-011d0b342ffb,-117.1555078,32.71418421,843A Tenth Ave  San Diego  CA 92101 
f165aa13-a341-4863-9600-12fb66daed1a,468965c7-a0e9-474e-ab29-95c21c2336f1,-117.158653,32.71161478,616 Market St  San Diego  CA 92101 
54c73caf-071b-41de-8ced-d9d744100c74,57fd04af-314e-4cba-98f7-9752b9265547,-117.1586572,32.71372061,699 F St  San Diego  CA 92101 
b530a80f-8be2-4bdd-a73e-26939c064d82,18fe6a1c-dc2e-481a-bcd1-1b3ef0e6c61d,-117.1664124,32.71810359,330 W B St  San Diego  CA 92101 
6d316bac-819e-4b3d-b561-b6d2c350f84b,b1119f0f-cd9f-48d1-873b-060161fcb795,-117.1582544,32.71417852,830 8th St  Coronado  CA 92118 
a553d1c1-99a9-45c0-b41f-ef5589b39b41,b475e734-eeed-4592-9155-d436d89f7286,-117.1637007,32.71836737,1265 1st Ave  San Diego  CA 92187 
c75ed1d9-55e4-4646-baa0-239aaea52786,9cad380a-7a3d-45d3-85fd-731dc10a019a,-117.1618113,32.70866743,310 K St  San Diego  CA 92101 
efc357c7-a6a4-4e59-8be0-5f9e1b0c2d88,d8e88ae9-e55d-49e0-85b5-4d12a33c3023,-117.163744289875,32.7171880815482,202 W C St  San Diego  CA 92101 
c0e49e3a-d175-4376-834f-c636da0528a2,c593c050-5abe-4df9-a189-b4a423f8073d,-117.1506762,32.71462309,27 15th St  San Diego  CA 92101 
32615711-2d39-43d7-a4aa-9ad39adc82f0,415d861c-eec0-4db6-9a48-ff4b7c096239,-117.168402,32.71606122,1030 India St  San Diego  CA 92101 
1796ee2f-736c-41cb-b971-780efa1cb454,b779f8c8-82b5-485d-8ec7-ee5a4c96d223,-117.164557693883,32.7104779375417,501 Front St  San Diego  CA 92101 
df64859f-ccad-441d-bf2a-f93a4df0f4bd,c49a3bb0-a9f0-4231-99ab-cc17c09d2d4c,-117.1547671,32.71090104,506 11th Ave  San Diego  CA 92101 
530db84b-4159-4aa9-ab09-2b9e40c5de7f,75d4b589-91e8-40f5-91d9-36c3c1c5a853,-117.1639514,32.72033383,1432 1st Ave  San Diego  CA 92101 
af7ade3a-6b5f-4054-920e-b1dfd4b286f5,d6d59c7d-34f6-4cbc-860f-5994284c5973,-117.1531425,32.70932248,1201 J St  San Diego  CA 92101 
0a8fb821-1864-441e-abf8-06e66e8a512a,e7a533a1-2303-4947-98c3-67982d61b189,-117.1583812,32.70771474,30 Tony Gwynn Dr  San Diego  CA 92101 
7b78f22f-f12d-45e4-a354-dd5d20ac801e,13faae44-2363-4989-80be-023b1ef2ae4a,-117.16729440000002,32.71245167,655 Columbia St  San Diego  CA 92101 
387deaab-efd7-47f9-900f-db9892fa5f89,470ed509-adec-42f9-a2ef-3a1dd0150b70,-117.1543188,32.71565957,1133 Broadway  San Diego  CA 92101 
ba8800ac-95f8-41c9-923c-6dd86a9c46af,d56c4725-340f-475a-80af-6c9266f65138,-117.1518425,32.71237706,699 14th St  San Diego  CA 92101 
ef61c4c0-6e5f-4f1f-85ff-a6bd1e4cf23a,02f6d09b-e956-4886-9175-abb3e52e752d,-117.1524816,32.71166122,1330 Market St  San Diego  CA 92101 
4b124b2d-3796-4567-ab59-70643b6664a3,bea67374-fbac-4b2d-b426-a1c49408cf62,-117.164573284131,32.7103668036913,501 Front St  San Diego  CA 92101 
c9ac67e1-1da9-47da-bea3-a2fc54fd7294,4ce86ea8-cd38-4917-afe0-bb1f4163070e,-117.15712820000002,32.71051176,501 Eighth Ave  San Diego  CA 92101 
5ed5b884-502a-4fb8-953e-dcbf48507fd6,d27e264f-4434-4707-8d59-75af061b0da1,-117.15824449325399,32.7134005347822,751 Seventh Ave  San Diego  CA 92101 
596ae062-a58c-4326-bcd7-14ab0d5a6227,2809d395-0a56-4c5d-a6f7-1599caccbd65,-117.1705939,32.71261862,855w W G St  San Diego  CA 92101 
15b09661-e71c-4402-92fb-21eb49f7fe9f,dbe1e71a-2494-40b5-b9ab-f270d6de40b0,-117.1547801,32.70984547,438 11th Ave  San Diego  CA 92101 
711370fd-6662-494e-851f-ee223a544037,c6ec4dea-f7c6-41d6-8e71-bcdd3f18d264,-117.1707468,32.71349636,801 W F St  San Diego  CA 92101 
9b2cd0f5-02c2-4d00-b0fa-e3810b48ec63,2d801bbd-9e20-4e43-aac3-480707435e50,-117.157091024537,32.719835061515305,4 Ash St  San Diego  CA 92101 
98898164-6bd1-452f-bb42-b4703b2bc60f,a3c0667e-2b0d-4b3f-b6f9-2aa852c9ff53,-117.1554802,32.70886491,321 Tenth Ave  San Diego  CA 92101 
3383c382-566a-43dc-a041-2b7ddcb90b3e,9007037d-db1a-4858-b36a-e861e76b8fe7,-117.168192741105,32.71630542226539,1001 India St  San Diego  CA 92101 
2be79db7-91db-4487-a5ec-008e076d2bac,b150b93b-b672-4efd-bd22-fb5350b83076,-117.1560146,32.71371292,999 F St  San Diego  CA 92101 
1dcf3dc7-c576-4288-971f-3d6f926b9bf3,29223e3d-f761-45b9-8bff-93353f470c47,-117.1674932,32.71829261,1251 Columbia St  San Diego  CA 92101 
f1f71f52-2a9d-4aac-837a-f01f86088d6e,c28b70ac-4864-4c5a-adff-c491b49df96a,-117.1542035,32.70932849,1160 J St  San Diego  CA 92101 
52668baf-09d4-471a-b59d-2a9779ebd320,97224ed3-87d1-4540-9ecc-68b8acd78b06,-117.1656951,32.71212214,1138 G Ave  San Diego  CA 92118 
ee12be92-4fd1-48d5-b589-f9b9e0379380,d8e9a884-4a13-4e7c-a4f3-716694d56535,-117.1547954,32.71305307,726 11th Ave  San Diego  CA 92101 
da42ca66-23eb-47ef-9759-c891b4574f87,bd5377c3-7d43-4a76-af98-810e59339424,-117.15681812943001,32.7147571438159,820 E St  San Diego  CA 92101 
1f6cb589-80d7-4be1-a562-1e3afe59fa4b,ea32dd53-eefb-41b6-a350-239a3718661e,-117.1547931,32.71407583,1096 F St #A  San Diego  CA 92101 
80f4387a-0e94-4e9e-82bf-5aa11e476240,67a21198-9ad1-42bf-97f8-049568b7ee1f,-117.155525,32.71834234,1229 Tenth Ave  San Diego  CA 92101 
2350e0c6-ed5a-412d-8ffe-ebf1577d1525,8c759358-14fb-476e-ab89-49df05a32e03,-117.152193,32.71462982,1327 E St  San Diego  CA 92101 
df2f74d3-d1b4-4f75-a20d-cd3ff5626797,05ded487-5abc-4b45-b9de-044ca1ce0a81,-117.1639626,32.72144549,1516 1st Ave  San Diego  CA 92101 
00c6b5d6-df99-4696-be16-d274af05ea89,21ec1d88-a4ec-4b2d-882e-a23477e30bb6,-117.1543763,32.71268097,1122 G Ave  San Diego  CA 92118 
ac0cd61c-461a-4245-b2bb-c6cf9f35c1d4,1204032f-d226-44a1-b24f-e12a1126274e,-117.1672969,32.71214129,408 Market St  San Diego  CA 92101 
a605c088-a6fa-440e-9a3a-74d68f6f6238,dcc24636-3b7d-487d-b7d1-ce1867f02745,-117.1629955,32.71032633,103 Island Ave  San Diego  CA 92101 
0a2ff822-6ba2-4f11-a6a0-b7f080b7ad08,21738a18-ff45-4a6d-95fc-6ca6dd88f815,-117.1517126,32.71270795,699 14th St  San Diego  CA 92101 
88779a41-1799-418b-a75d-df7bf8e00660,a36e1b4d-f14a-4cca-844d-4bde7fcda006,-117.1648487,32.7182874,1249 Union St  San Diego  CA 92101 
59c0bed0-f928-41db-8ac3-520657668a8b,95f3115d-ab89-4d6a-bc40-0443dbda2316,-117.166582,32.71170165,418 W Market St  San Diego  CA 92101 
